text,label
"В известном смысле смерть неизбежна, но в смысле более глубоком - недоступна. Животное знать ничего не знает о смерти, хотя смерть отбрасывает человека к животному. Человек идеальный, воплощение разума, остается чуждым смерти: ее природе присуща животность бога, грязная (зловонная) и священная. ",0
"О том, что такое плавание, скажет нам только прыжок в реку. ",0
"Щедрость по отношению к будущему - это умение отдать все, что связано с настоящим.",0
Время — движущий образ неподвижной вечности.,0
"Интеллектуальная честность и высокие духовные устремления человека к порядку и смыслу ведут его к отвращению к жизни и, как это выразил один экзистенциалист: «Ответу „нет“ дикому, пошлому, гротескному и отвратительному карнавалу на кладбище мира».",0
"Я крайне замкнутый человек, любящий одиночество. Мне в обыкновенной маршрутке проехать — большое испытание, меня гнетёт такой опыт.",0
"Они всегда говорят, что время меняет вещи, но в действительно вы должны сами их менять.",0
"Трусость есть косность, мешающая нам утверждать нашу свободу и самостоятельность в отношениях с другими",0
"Совесть — это моральный светильник, озаряющий хороший путь; но когда сворачивают на плохой, то его разбивают ",0
Кроме меня для меня ничего нет.,0
"Что нужно для того, чтобы ясно видеть? Не смотреть сквозь самого себя.",0
В системе запрограммировано ее,0
"Заблуждается тот, кто думает, что новые благодеяния могут заставить великих мира сего позабыть о старых обидах",0
"Нравственные правила нуждаются в доказательствах, следовательно, они не врожденны.",0
"А ведь я боялся Бога. В его любовь не верил, но неизбежности кары Божьей боялся. Вера, казалось мне, существует для того, чтобы человек в смирении представал пред судом Господним и принимал наказание Божьими плетьми. Я мог поверить в ад, но в существование рая не верил.",0
"Современный человек – это тот, кто умирает не от смерти, а от страха смерти и не от самой боли, а от страха боли, где он падает в обморок иногда просто при виде крови. ",0
"«Успех» мы понимаем как действие которое следует за причиной; но не является ли успех нынче тем, что предшествует тому, что должно считаться «истинным»?",0
"Всё, что раздражает в других, может вести к пониманию себя.",0
"Настоящий философ не стремится превратить отдельные науки в самостоятельные и независимые друг от друга дисциплины, а наоборот — объединить и сплавить их.",0
"Человек может то, что он должен, и, если он говорит «я не могу», значит он не хочет. ",0
"Философы только толковали мир по-разному. Смысл, однако, состоит в том, чтобы изменить его.",0
"Богатство, требуемое природой, ограниченно и легко достижимо; а богатство, требуемое праздными мнениями, простирается до бесконечности.",0
"Наша память - это не ларец из слоновой ĸости в пропитанном пылью музее. Это существо, ĸоторое живет, пожирает и переваривает. Оно пожирает и себя, ĸаĸ легендарный фениĸс, чтобы мы могли жить, чтобы оно не разрушило нас самих.",0
"С жестокой очевидностью следует признать, что постхристианское человечество — это свора сломленных собак.",0
"Какой смысл в слове «моя»? Ведь оно не обозначает того, что принадлежит мне, но то, чему принадлежу я, что заключает в себе все мое существо. Это «то» мое лишь настолько, насколько я принадлежу ему сам. ""Мой Бог"" ведь это не тот Бог, Который принадлежит мне, но тот, Которому принадлежу я. То же самое и относительно выражений: „моя родина“, „моё призвание“, „моя страсть“, „моя надежда“.",0
"Не то делает нас свободными, что мы ничего не признаём над собою, а то, что мы умеем уважать стоящее над нами. Потому что такое уважение возвышает нас самих.",0
"Вера в себя есть нечто прекрасное, ибо это признак человека, сознающего свои способности",0
"Одним из существенных препятствий для развития рода человеческого следует считать то, что люди слушаются не того, кто умнее других, а того, кто громче всех говорит. ",0
"Жить каждый день так, как если бы он был последним, никогда не суетиться, никогда не быть равнодушным, никогда не принимать театральные позы – вот совершенство характера.",0
"Мыслить — то же, что и быть ",0
"Истинное величие не в том, чтобы достичь одной крайности, а в том, чтобы одновременно касаясь обеих заполнить всё пространство между ними.",0
"За три вещи благодарен я судьбе: во-первых, что я человек, а не животное; во-вторых, что я мужчина, а не женщина; в-третьих, что я эллин, а не варвар.",0
С неврозами не пишут.,0
"Наше счастье вовсе не состоит и не должно состоять в полном удовлетворении, при котором не оставалось бы больше ничего желать, что способствовало бы только отупению нашего ума. Вечное стремление к новым наслаждениям и новым совершенствам — это и есть счастье ",0
"В конце же, несмотря ни на что, нас ждёт смерть. Мы это знаем. И мы так же знаем, что с ней всё кончается. Вот почему так отвратительны кладбища, разбросанные по всей Европе и ставшие для некоторых из нас неотвязным наваждением ума. Украшают только то, что любят, а смерть нас отталкивает и утомляет.",0
Я не прав.,0
"Религия может быть понимаема лишь через самое себя, и что ее особое строение и характерные отличия уяснятся вам не ранее, чем когда вы сами ",0
"Древние философы размышляли гораздо больше, чем читали. Вот отчего в их сочинениях так много конкретности. Книгопечатание все изменило. Теперь читают больше, чем размышляют. Вместо философии у нас одни комментарии. ",0
"Найтяжче, що у нас є, - це наша пам'ять. А найгірше - що вона лише тяжчає з кожним роком.",0
"Тут всё обречено и приговорено. Россия, как она есть, не имеет будущности.",0
Юмор переносит душу через пропасть и учит её играть со своим горем.,0
"Золотая середина аристотелевская. Она противоположна — полярна — усредненности, как стиранию остроты, сбиванию краев, скатыванию от пределов к устойчивой серости. Аристотелевская середина это хождение по канату, когда всего проще как раз сбиться в обе стороны и ПОЧТИ невозможно удержаться. Или трудной скачке, когда свалиться с лошади направо или налево уже намного легче чем усидеть.",0
"Я в последнее время много ломала голову - где мы, вообще говоря, пребываем, когда мыслим?",0
"Все, что должно наступить, наступит. ",0
"Один, глядя в лужу, видит в ней грязь, а другой — отражающиеся в ней звезды",0
"Будь таким, каким хочешь казаться. ",0
"​Кто, имея знания, делает вид, что не знает, тот выше всех. Кто, не имея знаний, делает вид, что знает, тот болен.",0
"Порядочный человек может возмущаться теми, кто незаслуженно, на его взгляд, возвысился, но он не способен им завидовать.",0
"Поэзия серьезнее и философичнее истории, ибо поэзия говорит об общем, а история – о единичном. ",0
"Не они стоят слишком высоко, а вы стоите слишком низко.",0
Умный - вопреки пословице - всегда обуреваем искушением сказать слишком много. ,0
"Доброе деяние никогда не пропадает втуне. Тот, кто сеет учтивость, пожинает дружбу; тот, кто насаждает доброту, собирает урожай любви; благодать, излившаяся на благодарную душу, никогда не бывала бесплодной, и благодарность обыкновенно приносит вознаграждение.",0
"Да не о том думай, что спросили, а о том для чего. Догадаешься для чего, тогда и поймешь, как надо ответить. ",0
"Красота поступка состоит прежде всего в том, что его совершают легко и как бы безо всякого напряжения.",0
"Чтобы сделать разумный выбор, надо прежде всего знать, без чего можно обойтись",0
Сдержанность и уместность в разговорах стоят больше красноречия,0
"В традиционной цивилизации почти невозможна ситуация, в которой человек приписывал бы ту или иную идею исключительно самому себе. А если бы все же кому-нибудь пришло в голову совершить нечто подобное, его авторитет тут же упал бы, и доверие к нему было бы полностью подорвано, при том, что сама подобная идея была бы расценена как бессмысленная фантазия. Если идея истинна, она принадлежит всем, кто способен ее постичь.",0
"Зло — такое же порождение человеческой свободы как и добро. Из всех живых существ только человек способен творить зло подчас добровольно, сознательно, со знанием дела.",0
"Мне никогда тебя не узнать» означает «Я никогда не узнаю, что ты на самом деле думаешь про меня». Я не могу тебя расшифровать, потому что не знаю, как расшифровываешь меня ты.",0
Женись непременно. Попадется хорошая жена — станешь счастливым. Плохая — станешь философом.,0
"Нет более жалкого зрелища, чем человек, объясняющий свою шутку.",0
"Потерян навсегда лишь тот, в ком угасли стремления ",0
"Никогда незнание не делает зла; пагубно только заблуждение. Заблуждаются же люди не потому, что не знают, а потому, что воображают себя знающими.",0
"У нас вошло в дурную привычку считать, что за самый крохотный кусочек блаженства непременно придется расплачиваться, причём дорогой ценой.",0
"У кого есть друзья, у того нет друга. ",0
"Ведь не сделаешь ничего человеческого хорошо, не соотнеся это с божественным, и наоборот.",0
"Человек постольку человек, поскольку он играет. И поскольку он играет, он является человеком.",0
Много говорить о себе – тоже способ себя скрывать. ,0
אֵין קֶדֶשׁ בִּלְי הַסֵּפֶר,0
Женщины вместе с одеждой совлекают с себя и стыд. ,0
"Всё течёт, всё меняется. И никто не был дважды в одной реке. Ибо через миг и река была не та, и сам он уже не тот. ",0
"Если кто думает, что научный метод всегда ведет к успеху, жестоко ошибается. Не существует царской дороги к успеху.",0
Уважение других дает повод к уважению самого себя ,0
"В той семье друг другу рот затыкают, где говорить-то, собственно, уже и не о чем.",0
"Компании просто тоталитарны, как большевизм или фашизм. У них одинаковые интеллектуальные корни начала двадцатого века. Они должны быть поставлены под общественный контроль.",0
"Свободный человек ни о чем так мало не думает,как о смерти,и мудрость его состоит в размышлении о жизни,а не о смерти.",0
"Никто тебе не друг, никто тебе не враг, но всякий человек тебе учитель.",0
"Там, где все горбаты, прекрасная фигура становится уродством.",0
"Противники христианства думают, что они лучше христиан, что они более просвещенны и лучше знают истину. В действительности же они соблазнившиеся миром люди, которые отреклись от Истины, потому что были более поражены людскими искажениями Истины, чем самой Истиной. Они хуже христиан, потому что утеряли чувство греха. Ницше страстно враждовал против христианства, потому что видел лишь выродившихся внешних христиан, христианства же самого не видел и не понимал.",0
"Как бы ни было велико желание освободиться от мук пытки или желание осуществить честолюбивые замыслы, всегда все-же есть у человека мощь, достаточная для преодоления их и для вступления на правильный путь.",0
"Требование от человека сознательности и развития есть нравственная аксиома, которую доказать нельзя, если кто ее отвергает.",0
Мы западу не ученики и не учителя. Мы ученики Богу и учителя себе самим.,0
"Самому любить лучше, чем быть любимым: любить – это некое действие, доставляющее наслаждение, и благо, а быть любимым не вызывает в предмете любви никакой деятельности. <…> Тем не менее, люди из честолюбия предпочитают быть любимцами, а не сами любить, поскольку быть любимцем связано с каким-то превосходством.",0
О всякой вещи существует два противоположных друг другу рассуждения.,0
"Государство разума современных городских жителей появляется в мифической традиции только при изображении ада: Сизиф, который скован Танатосом (смертью), должен катить тяжелый камень вверх по горе к вершине ада, и камень всегда выскальзывает из его рук, как только он достигает вершины. Тантал, который был приглашен богами разделить их трапезу и по этому случаю укравший их секрет приготовления всеисцеляющей амброзии, был одарен вечным мучением голодом и жаждой, стоя в потоке отступающей от него воды среди фруктовых деревьев, отводящих от него свои полные плодов ветви. Мир постоянно растущих запросов не просто порочен, имя ему — ад.",0
Власть над собой - высшая власть,0
Грусть — это красота во всей ее призрачной причудливости.,0
"Древние интуиции великих религиозных созданий человечества о тварях Земли – в частности, о людях, как детях Солнца, – гораздо ближе к истине, чем те, которые видят в тварях Земли только эфемерные создания слепых и случайных изменений земного вещества, земных сил.",0
"Последовательный атеист должен покончить самоубийством. Потому что нет смысла „жить, учиться и бороться“, если после смерти только лопух вырастет. Уж лучше сразу в гроб. Но этого же нет? Значит, атеисты это не настоящие. Боятся чего-то.",0
"Быть русским — значит не только говорить по-русски. Но значит — воспринимать Россию сердцем, видеть её драгоценную самобытность и неповторимое своеобразие, понимать, что это своеобразие есть Дар Божий, данный русским людям, и в тоже время — указание Божие, имеющее оградить Россию от посягательств других народов и требовать для этого дара — свободы и самостоятельности на земле.",0
"В самом деле, эротические сотрясения земли не плодородны, как движения вод, зато они намного стремительнее.",0
"Умный человек всегда соглашается с другим умным человеком, глупый же обычно не соглашается ни с умным, ни с глупым.",0
"Я уверен, что некоторые читатели уже сделали вывод, что я еврейский шовинист. Вероятно, они правы.",0
"Я не способен к духовному акту веры, не могу, закрыв глаза, слепо ринуться в абсурд; для меня это невозможно, но я не хвалюсь этим.",0
"Если бы на Земле существовало только одно место, откуда видны были звёзды, к нему бы отовсюду стекались люди. ",0
"Акт справедливости заключается в исполнении того, что должно. Но Бог никому ничего не должен. Следовательно, справедливость не принадлежит Богу.",0
"Долг! Ты возвышенное,великое слово. Это именно то великое,что возвышает человека над самим собой.",0
"Жизнь — трагедия для того, кто чувствует и комедия для того, кто мыслит.",0
"Только рука, которая стирает, может написать правду",0
"Для меня все украинцы, включая коренных галичан и волынцев, ивано-франковцев и львовян - были, есть и будут славянскими братьями. И даже если я с ними не согласен, и даже если я буду вынужден с ними воевать, а это бывает и между братьями (что, конечно, трагедия), этот факт останется фактом. Украинцы - мой народ.",0
"Неореализм - новое молодежное направление, противопоставляющее себя неосупрематизму.",0
"""…Себялюбие …порождает правила справедливости и является первым мотивом соблюдения последних.""",0
"Японцы — это люди, которые в основе своей повседневной жизни всегда осознают смерть. Японский идеал смерти ясен и прост, и в этом смысле он отличается от отвратительной, ужасной смерти, какой она видится людям Запада… Японское искусство обогащает не жестокая и дикая смерть, а, скорее, смерть, из-под ужасающей маски которой бьет ключ чистой воды. Этот ключ дает начало многим ручейкам, которые несут свою чистую воду в наш мир.",0
"Нет в мире другой страны, которая так легко впадала бы в истерию или была бы более склонна к раболепству, чем Америка. ",0
"Одиночество представляет собой совместное бытие в модусе отсутствия… Я не могу стать самим собой, не вступив в коммуникацию… Этот процесс осуществления, раскрытия совершается не в изолированном существовании, а лишь в присутствии Другого. В качестве единичного я для себя ни раскрыт, ни действителен.",0
"Несколько извинений выглядят менее убедительно, чем одно.",0
"Виноградная лоза приносит три грозди: гроздь наслаждения, гроздь опьянения и гроздь омерзения.",0
"Социальная теория заговора… есть результат ослабления референции к Богу, и соответственно возникшего вопроса: «Кто на его месте»?",0
"Все, что случается или терпимо, или нетерпимо. ",0
"Великая бездна сам человек... волосы его легче счесть, чем его чувства и движения его сердца",0
"Убогий человек, не имеющий ничего, чем бы он мог гордиться, хватается за единственно возможное и гордится нацией, к которой он принадлежит.",0
"Неужто есть существа,точно знающие,что с нами произойдет после смерти,как знаю я,что тело убитой мной собаки сгниет?",0
"Непрестанно [современные люди] обливают презрением «интеллектуализм» и одновременно устраивают оргии ни на что не похожего историзма и отворачиваются от знания того, что есть в действительности.",0
"Люди стыдливые избегают в открытую совершать позорные поступки, скромные же не совершают их и втайне.",0
"Для утвердительного ответа достаточно лишь одного слова – «да». Все прочие слова придуманы, чтобы сказать «нет».",0
"Бытие не подвержено порче и гибели, иначе оно превратилось бы в Небытие, но Небытия не существует.",0
"Смешение границ различных наук ведет не к расширению этих наук, а к искажению их.",0
"В самом деле, выражаются иногда про «зверскую» жестокость человека, но это страшно несправедливо и обидно для зверей: зверь никогда не может быть так жесток, как человек, так артистически, так художественно жесток.",0
"Выдающиеся личности, всегда действующие в согласии со своими духовными склонностями и призванием, прекрасны, ибо такой образ действия — признак свободного духа. Выдающиеся же личности, действующие вопреки своим духовным наклонностям и призванию, безобразны, ибо такой образ действия обнаруживает рабски-трусливое умонастроение людей, вынужденных что-то скрывать. Но никто не скрывает того, что прекрасно. Порицать то, что правильно,— признак невежества и нечто постыдное, ибо знание есть сила (scire est posse). Поносить же то, что справедливо, еще более постыдно — это признак необразованности. Ошибаться не постыдно, ибо это свойственно всем людям. Ученому человеку (doctori), однако, не подобает ошибаться слишком часто, так как это противоречит его профессии. ",0
"Ты безусловно любишь то, что защищает, но любит ли оно тебя?",0
"Человек призван овладевать своей душой и её слабостями, освобождать себя из состояния духовной слепоты и творчески слагать свою новую судьбу перед лицом Божиим.",0
"Мысль, формирующаяся с единственной опорой на историю, как и мысль, восстающая против истории, лишает человека средства жить и смысла жизни.",0
"Не вызывай того, кого не сможешь повергнуть",0
"Чтобы совершать великие дела, не нужно быть величайшим гением; не нужно быть выше людей, нужно быть вместе с ними",0
"Не делай другим того, чего не пожелаешь себе.",0
"Каждый ребёнок рождается божеством, а потом опускается до человека.",0
"Никакое положение не оправдывает бездействия; всегда можно делать что-нибудь не совершенно бесполезное; всегда надобно делать все, что можно.",0
Что большинство? Большинство — безумие. Ум ведь лишь у меньшинства.,0
"Наше поведение сродни заразной болезни: хорошие люди перенимают дурные привычки,подобно тому как здоровые заражаются от больных. ",0
"Заботясь о счастье других, мы находим свое собcтвенное",0
Уметь с умом распорядиться досугом — высшая ступень цивилизованности.,0
"Невозможно быть свободным от того, от чего убегаешь.",0
"Третьим моим правилом было: всегда стремиться побеждать скорее себя, чем судьбу, изменяя свои желания, а не порядок мира, и вообще привыкнуть к мысли, что в полной нашей власти находятся только наши мнения и что после того, как мы сделали все возможное с окружающими нас предметами, то, что нам не удалось, следует рассматривать как нечто абсолютно невозможное ",0
И на колебания надо решиться.,0
Остроумие есть отшлифованное высокомерие.,0
Наша культура скорейшего удовлетворения всех потребностей и желаний не слишком-то способствует развитию упорства и твердости.,0
Жестокое обращение с животными есть только первый опыт для такого же обращения с людьми.,0
Только двух людей я не анализировал. Это доказывает мою к ним любовь.,0
"Лучше хлеб с солью в покое и без печали, чем множество блюд многоценных в печали и горе.",0
"Не в том ли существо трагедии, что человек может жить не иначе, как разрушая, убивая, поглощая?",0
"Законы подобны паутине: слабого они запутывают, а сильный их рвет. ",0
Настоящая свобода начинается по ту сторону отчаяния.,0
"Когда закрывается одна дверь к счастью, тут же открывается другая. Но мы часто так долго смотрим на первую, что не замечаем вторую. ",0
"Европа не только нечто нам чуждое, но даже враждебное, что её интересы не только не могут быть нашими интересами, но в большинстве случаев прямо им противоположны. ",0
"Мы свободны определять базис так, как нам захочется",0
Пусть бог не вмешивается.,0
"Вся современная наука основана на руинах более древних наук, на останках, отторгнутых ими и оставленных в распоряжение невежд и «профанов». ",0
"И почувствовал он, что мудрость и глупость одинаково равны перед лицом Бесконечного, ибо не знает их Бесконечное. И исчезла грань между ведением и неведением, между правдой и ложью, между верхом и низом, и в пустоте повисла его бесформенная мысль.",0
"Беда нашей цивилизации в том, что мы в состоянии измерить температуру атмосферы Венеры, но не представляем, что творится внутри суфле на нашем столе.",0
Свобода есть право на неравенство.,0
"Я делаю вывод, что основная личность в наше время — это невротическая личность. Это -моя предвзятая идея, потому что я полагаю, что мы живем в ненормальном обществе, где есть лишь один выбор: либо участвовать в этом коллективном психозе, либо — рискнуть и выздороветь или быть распятым.",0
"Мне кажется, что головы даже самых великих людей тупеют, когда они собираются вместе, и что там, где больше всего мудрецов, меньше всего мудрости.",0
"В ответ на упрёки и укоры, которые я — по адресу или нет — к себе обращаю, мать написала мне: «Как бы человек ни поступил, он всё равно будет об этом жалеть",0
"Крайне неразумно объявлять войну тем, кому нечего терять.",0
Иногда сигара — это просто сигара.,0
В мирной обстановке воинственный человек нападает на самого себя. ,0
"Любовь слепа, но брак восстанавливает зрение.",0
"Мы ненавидим в других то, и только то, что втайне ненавидим в себе",0
"Труднее составить себе имя превосходным сочинением, нежели прославить сочинение посредственное, если имя уже создано",0
Целое больше суммы его частей.,0
"Философы в нынешней ситуации слишком любят критиковать свыше вместо того, чтобы изучать и понимать вещи изнутри.",0
"«Гений — просто человек, который говорит и действует так, как должно на его месте говорить и действовать человеку с здравым смыслом; гений — ум, развившийся совершенно здоровым образом, как высочайшая красота — форма, развившаяся совершенно здоровым образом. Если хотите, красоте и гению не нужно удивляться. Скорее надобно было бы дивиться только тому, что совершенная красота и гений так редко встречаются между людьми: ведь для этого человеку нужно только развиться, как бы ему всегда следовало развиваться. Непонятно и мудрено заблуждение и тупоумие, потому что они неестественны, а гений прост и понятен, как истина: ведь естественно человеку видеть вещи в их истинном виде». ",0
Высшей степенью мудрости человека является умение приспосабливаться к любым обстоятельствам.,0
"Мы не потому действуем, что познаем, а познаем потому, что предназначены действовать.",0
Безрассудно судить о мыслях и понимании одного по мыслям и пониманию другого,0
"Интеллектуалы, писатели и даже художники вынуждены стать журналистами.",0
"Незнание природы является корнем тех неизвестных сил, перед которыми так долго трепетал человеческий род, и тех суеверных вероучений, которые были источником всех его бедствий. ",0
"Наше существование счастливее всего тогда, когда мы его меньше всего замечаем: отсюда следует, что лучше было бы совсем не существовать.",0
"Жизнь – это воспоминание об одном мимолетном дне, проведенном в гостях.",0
Всякое до сих пор бывшее организованное и организующееся общество враждебно свободе и склонно отрицать человеческую личность,0
"В конце концов, идеал буржуазной политики — это отсутствие политики, поскольку капитал — это не что иное, как последовательное вытеснение принятия социальных решений на рынок.",0
"Женщины и мужчины имеют одинаковые природные задатки в отношении опеки государства, за исключением того, что один слабее, а другой сильнее",0
"Я видел, что у прекрасной женщины Революции под красной шляпой вместо лица — рыло свиньи.",0
"Внутренний грех самообоготворения может быть искуплен только внутренним, нравственным подвигом самоотречения",0
Земная радость — это лишь мгновенье ,0
"Немалое дело для находящихся в счастье не гордиться своим благоденствием, но уметь скромно пользоваться счастьем.",0
Политика - это слабое место метафизики. ,0
"Что же, Фалес? Ты не видишь того, что под ногами, а надеешься познать то, что в небесах?",0
"Среди людей образованных слово «свобода» потеряло весь свой христианский метафизический пафос, превратившись в вероятностные схемы рыночных интервенций десолидаризированных (договорно разобщенных) групп людей.",0
"Голос плоти — не голодать, не жаждать, не зябнуть. У кого есть это, и кто надеется иметь это и в будущем, тот даже с Зевсом может поспорить о счастьe. ",0
"Мы должны вкладываться во что-то целое, иначе множество незначительных целей раздробит нас на осколки. ",0
Не пренебрегай врагами: они первыми замечают твои ошибки.,0
Всем этим-вот правит Перун,0
"Я ненавижу обывательщину гораздо больше, чем грех.",0
"Правители нуждаются в мудрецах значительно больше, чем мудрецы в правителях. ",0
Пропаганда для демократии - это принуждение к тоталитарному государству.,0
"В Америке каждый свято убеждён в том, что выше него в социальной иерархии нет никого. Верно, но и ниже — тоже.",0
